ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility,Latitude,Longitude,Number,Street,City,State,Country
22481,Air Treatment,20 DENSLEY AVE,,M6M 2R1,Little,Mel,416-235-0373,310,"Plumbing, Heating & AC Installation",10,43.703771,-79.474968,20,Densley Ave,Toronto,ON,CA
24287,Airborn Flexible Circuits Inc,11 Dohme Ave,,M4B 1Y7,Pialis,Peter,416-285-3825,,Semiconductor & Electronic Component Mfg.,190,43.711375,-79.3119,11,Dohme Ave,Toronto,ON,CA
24469,Airflow Signs Inc,47 Lucy Ave,,M1L 1A1,Gajdacs,Greg,416-698-1599,,Sign Mfg.,1,43.690793,-79.28429,47,Lucy Ave,Toronto,ON,CA
23999,Airtronic Metal And Machine Parts Limited,22 Golden Gate Court,,M1P 3A5,GARCIA,RAMON,416-298-9299,,Machine Shops,10,43.771978,-79.264247,22,Golden Gate Ct,Toronto,ON,CA
22142,Akal Auto's One Stop Shop Ltd,8 Canso Rd,,M9W 4L8,Grewal,Manjit,416-744-0586,,"Automotive Body, Paint & Interior R&M",3,43.698434,-79.56779,8,Canso Rd,Toronto,ON,CA
22437,Akryl Industries,91 Kelfield St,1,M9W 5A3,McAllister,Jack,416-674-5856,,All Other Plastic Product Mfg.,31,43.687036,-79.580013,91,Kelfield St,Toronto,ON,CA
23088,Akzo Nobel Coatings Ltd,110 Woodbine Downs?,4,M9W 5S6,Hearn,Randy,416-674-6633,1349,"Automotive Body, Paint & Interior R&M",1,43.741593,-79.610462,110,Woodbine Downs Blvd,Toronto,ON,CA
25070,Alan Auto Inc,490 Dupont St,,M6G 1Y7,MAHMOOD,FAZAL,416-536-8909,,General Automotive Repair,1,43.673142,-79.415493,490,Dupont St,Toronto,ON,CA
25711,Alarman Auto Care Inc,"600 Danforth Rd, Rear",,M1K 1E7,Butt,Tariq,647-344-4444,,"Automotive Body, Paint & Interior R&M",1,43.713476,-79.262005,600,Danforth Rd,Toronto,ON,CA
22786,Albion Centre One Hour Cleaners,1530 Albion Rd,96A,M9V 1B4,Chung,Nakwoon,416-741-4333,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),4,43.741771,-79.584605,1530,Albion Rd,Toronto,ON,CA
24217,Alcohol Countermeasure Systems Corp,60 International Blvd,,M9W 6J2,Greco,Andre,416-619-9373,,All Other Miscellaneous Mfg.,225,43.678345,-79.587459,60,International Blvd,Toronto,ON,CA
24092,Alert Printers Ltd,130 Industry Street,35,M6M 5G3,Mannella,Sal,416-766-8431,,Other Printing,2,43.694672,-79.495073,130,Industry St,Toronto,ON,CA
22236,Alex Dry Cleaning and Tailoring,165 Dalhousie Street,,M5B 2R2,Huynh,Muoi,416-368-7273,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.657777,-79.376898,165,Dalhousie St,Toronto,ON,CA
23790,Alexander Karpuchin Limited,464 Royal York Road,,M8Y 2S2,Clement,Joanne,416-253-5000,,All Other Misc. Wood Product Mfg.,7,43.621755,-79.501036,464,Royal York Rd,Toronto,ON,CA
24020,Alfa Laval Inc,101 Milner Ave,101,M1S 4S6,Jagadeesh,Anup,416-297-3402,402,All Other General-Purpose Machinery Mfg.,54,43.783953,-79.24876,101,Milner Ave,Toronto,ON,CA
593,Alfred Georgi,151 Tiffield Road,,M1V 5M6,Georgi,Alfred,416-291-7410,,Plastics Bag Manufacturing,30,43.81678,-79.257484,151,Tiffield Rd,Toronto,ON,CA
24619,Algood Casters Limited,605 Fenmar Drive,,M9L 2R6,Guttmann,Craig,416-749-7743,,Stamping,65,43.763095,-79.559924,605,Fenmar Dr,Toronto,ON,CA
25559,Ali Auto Body,38 Fieldway Road,,M8Z 3L2,Ali,Sator,416-259-8872,,"Automotive Body, Paint & Interior R&M",2,43.641644,-79.528903,38,Fieldway Rd,Toronto,ON,CA
24199,All Auto Repair Inc,48 Eugene Street,,M6B 3Z4,Turco,Frank,416-787-8617,,General Automotive Repair,5,43.709468,-79.469019,48,Eugene St,Toronto,ON,CA
22696,All One Pak Inc,174 Bartley drive,7A,M4A 1E1,Luo,Jing,416-285-6894,,Commercial Screen Printing,75,43.721824,-79.312255,174,Bartley Dr,Toronto,ON,CA
25335,All Repairs,241 Bridgeland Ave,Rear,M6A 1Y7,Goldhar,Uri,416-856-5980,,Commercial & Ind'l Mach. & Equip. R&M,0,43.72417,-79.468069,241,Bridgeland Ave,Toronto,ON,CA
25570,All Seasons Display Ltd,242 Ferris Road,,M4B 1H5,Gurr,John,416-293-6591,,Other Wholesale Agents & Brokers,1,43.705822,-79.297604,242,Ferris Rd,Toronto,ON,CA
24376,All Steel Doors 2000 Ltd,130 Milner Ave,,M1S 3R3,Adams,Leslie,416-297-8500,225,Metal Window & Door Mfg.,29,43.786213,-79.245765,130,Milner Ave,Toronto,ON,CA
23484,All Washed Up Laundromat,31 Tapscott Road,B5,M1B 4Y7,Cardoso,Michael,416-275-5829,,Coin-Operated Laundries & Dry Cleaners,1,43.806593,-79.222011,31,Tapscott Rd,Toronto,ON,CA
22245,All Way Dry Cleaners,1701 Martin Grove Road,8,M9V 4N4,Kim,Jakyung,416-746-2491,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.73319,-79.588748,1701,Martin Grove Rd,Toronto,ON,CA
23011,AllCar Auto Body,2 Rosemount Ave,18,M9N 3B3,Rizek,Sager,416-244-3710,,"Automotive Body, Paint & Interior R&M",2,43.701186,-79.51361,2,Rosemount Ave,Toronto,ON,CA
24154,Allanson International Inc,33 Cranfield Road,,M4B 3H2,TRIFU,HOREA,416-288-3304,,Transformer (except Electronic) Mfg.,64,43.71226,-79.310861,33,Cranfield Rd,Toronto,ON,CA
22326,Allen Gallery Framing,331 Queen St E,,M5A 1S9,Fine,Jeffrey,416-366-3195,,Print & Picture Frame Stores,5,43.65529,-79.36519,331,Queen St E,Toronto,ON,CA
603,Allied Halo Industries Inc,345 Nantucket Blvd,,M1P 2P2,Tavares,Danielle,416-751-2042,325,Other Printing,77,43.763505,-79.276813,345,Nantucket Blvd,Toronto,ON,CA
24957,Allied Machinery Inc,27 Passmore Ave Toronto Ontario,7,M1V 4T4,Newman,Matthew,416-332-8044,,"Professional Machinery, Equip. & Supplies Whl",4,43.81859,-79.302638,27,Passmore Ave,Toronto,ON,CA
22525,Allied Plastics,707 Arrow Rd,,M9M 2L4,Bruhm,Todd,416-762-1111,230,All Other Plastic Product Mfg.,12,43.748061,-79.530253,707,Arrow Rd,Toronto,ON,CA
22413,Allsteel Food Equipment Ltd,380 Tapscott Rd,10-Aug,M1B 2Y8,Choi,Irene,416-298-0322,,Commercial & Service Industry Machinery Mfg.,8,43.807587,-79.232841,380,Tapscott Rd,Toronto,ON,CA
24710,Alnor Material Handling Limited,18-20 Rangemore Rd,,M8Z 5H7,Barlock,John,416-255-9221,,All Other Misc. Fabricated Metal Product Mfg.,18,43.609237,-79.525946,20,Rangemore Rd,Toronto,ON,CA
25078,Alpha Auto Glass,1570 Midland Ave,13,M1P 3C3,Salhi,Abdul Wali,416-505-4454,,Automotive Glass Replacement Shops,1,43.755736,-79.26694,1570,Midland Ave,Toronto,ON,CA
22673,Alpha Laboratories Inc,240 Alton Towers Circle,,M1V 4P2,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.826252,-79.277365,240,Alton Towers Cir,Toronto,ON,CA
24764,Alpha Laboratories Inc,245 Dixon Road Etobicoke ON,112,M9P 2M4,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,3,43.696306,-79.545273,245,Dixon Rd,Toronto,ON,CA
24763,Alpha Laboratories Inc,1223 St Clair AveWest Toronto ON,304,M6E 1B5,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,3,43.677724,-79.443133,1223,St Clair Ave W,Toronto,ON,CA
24762,Alpha Laboratories Inc,751 Pape Ave Toronto ON,BSMT,M4K 3T1,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,2,43.680316,-79.345074,751,Pape Ave,Toronto,ON,CA
24761,Alpha Laboratories Inc,622 CollegeSt Toronto ON,203,M6G 1B4,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,2,43.70011,-79.4163,,,Toronto,ON,CA
24760,Alpha Laboratories Inc,100 King St West,108,M9N 1L3,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,2,43.648778,-79.381714,100,King St W,Toronto,ON,CA
25444,Alpha Laboratories Inc,200 St Clair Ave West,100,M4V 1R1,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,2,43.686372,-79.403138,200,St Clair Ave W,Toronto,ON,CA
25189,Alpha Laboratories Inc,100 King St West,CN0108,M5X 1A4,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,3,43.648778,-79.381714,100,King St W,Toronto,ON,CA
25188,Alpha Laboratories Inc,2025 Midland Avanue Scarborough On,402,M1P 3E2,ChesloTrengrove,Robert,416-449-2166,1313,Medical & Diagnostic Laboratories,2,43.768826,-79.270992,2025,Midland Ave,Toronto,ON,CA
22516,Alpha Laboratories Inc,855 Broadview Ave,106,M4K 3Z1,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.679604,-79.35786,855,Broadview Ave,Toronto,ON,CA
22600,Alpha Laboratories Inc,2025 Midland Ave Scarborough ON,402,M1P 3E2,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.768826,-79.270992,2025,Midland Ave,Toronto,ON,CA
22511,Alpha Laboratories Inc,2-45 Overlea Blvd,2,M4H 1C3,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.705547,-79.346259,45,Overlea Blvd,Toronto,ON,CA
22482,Alpha Laboratories Inc,1262 Don Mills Road,,M3B 2W7,Kalouche,Elias,416-449-2166,1249,Medical & Diagnostic Laboratories,100,43.744722,-79.346472,1262,Don Mills Rd,Toronto,ON,CA
22671,Alpha Laboratories Inc,477 Dundas St West,,M5T 1H1,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.652946,-79.397065,477,Dundas St W,Toronto,ON,CA
23810,Alpha Laboratories Inc,2130 Lawrence Ave East,300,M1R 3A6,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,1,43.747539,-79.287344,2130,Lawrence Ave E,Toronto,ON,CA
23808,Alpha Laboratories Inc,3420 Finch Ave East,103,M1W 2R6,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,3,43.797162,-79.315388,3420,Finch Ave E,Toronto,ON,CA
23807,Alpha Laboratories Inc,45 Overlea Blvd,B1,M4H 1C3,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.705547,-79.346259,45,Overlea Blvd,Toronto,ON,CA
23806,Alpha Laboratories Inc,855 Broadview Ave,106,M4K 3Z1,ChesloTrengrove,Robert,416-449-2166,,Medical & Diagnostic Laboratories,2,43.679604,-79.35786,855,Broadview Ave,Toronto,ON,CA
22125,Alpha Oil Inc,490 Garyray Drive,,M9L 1P8,Krula,Mike,416-745-6131,,Petroleum Product Whl.,27,43.766978,-79.550424,490,Garyray Dr,Toronto,ON,CA
24747,Alpha Omega Corporation,514 Carlingview Drive,,M9W 5R3,Malfara,Raffaela,416-988-0848,,Commercial Bakeries & Frozen Product Mfg.,100,43.704868,-79.605588,514,Carlingview Dr,Toronto,ON,CA
24347,Alpha Omega Dental Laboratories Ltd,89 Tycos Dr,205,M6B 1W3,Paraskevopoulos,George,416-785-7905,,Offices of All Other Health Practitioners,2,43.704356,-79.456853,89,Tycos Dr,Toronto,ON,CA
22388,Alpha Profiles Ltd,451 Fenmar Dr,,M9L 2R6,Santamaria Jr,Steve,416-740-7770,,Unlaminated Plastic Profile Shape Manufacturing,7,43.762471,-79.556266,451,Fenmar Dr,Toronto,ON,CA
22126,Alpha Service Centre,490 Garyray Drive,a,M9L 1P8,Krula,Stefan,416-745-6131,,General Automotive Repair,3,43.766978,-79.550424,490,Garyray Dr,Toronto,ON,CA
22118,Alpine Orthodontic Dental Laboratory,21 Bearbury Dr,101,M9C 2H1,Semuschak,Vitaly,416-621-9466,,Offices of Dentists,1,43.634155,-79.572998,21,Bearbury Dr,Toronto,ON,CA
25337,Alpine Specialty Chemicals Ltd,9 City View Drive,,M9W 5A5,ANDONI,ILIR,416-744-2120,230,Soap & Cleaning Compound Mfg.,50,43.692187,-79.581672,9,City View Dr,Toronto,ON,CA
22088,Alpine Specialty Chemicals Ltd,24 Ronson Drive,16,M9W 1B4,Andoni,Ilir,416-744-2120,230,Soap & Cleaning Compound Mfg.,43,43.699938,-79.563991,24,Ronson Dr,Toronto,ON,CA
25558,Alps Auto Repair,14 Drummond St,,M8V 1Y8,Matta,Antonio,416-255-2601,,"Automotive Body, Paint & Interior R&M",5,43.613131,-79.498658,14,Drummond St,Toronto,ON,CA
25345,AlteRego Corporation,36 Tidemore Avenue,,M9W 5H4,Kathula,Sri,416-740-3397,240,Plastics Bag Manufacturing,70,43.712574,-79.584908,36,Tidemore Ave,Toronto,ON,CA
23267,Alternative Die Cutting Inc,132 Alexdon Rd,,M3J 2B3,Dodaro,Carmine,416-748-6868,,Support Activities for Printing,33,43.764664,-79.485452,132,Alexdon Rd,Toronto,ON,CA
24602,Alto Restoration Inc,148 Toryork Drive,1,M9L 1X6,Leitao,Jack,416-742-1944,,Concrete Pouring & Finishing Work,4,43.758243,-79.554621,148,Toryork Dr,Toronto,ON,CA
22277,Alton Windows And Doors Limited,155 Fenmar Drive,,M9L 1M7,Paterra,John,416-749-8282,,Metal Window & Door Mfg.,15,43.760144,-79.551708,155,Fenmar Dr,Toronto,ON,CA
450,Alumicor,33 Racine Rd,,M9W 2Z4,Royce,Sheldon,416-745-4222,,All Other Misc. Fabricated Metal Product Mfg.,50,43.715312,-79.576472,33,Racine Rd,Toronto,ON,CA
25449,Aluminum Fabricated Products,2500 Lawrence Ave East,8-Jun,M1P 2R7,Mitchell,Deborah,416-759-4212,22,All Other Misc. Fabricated Metal Product Mfg.,8,43.75213,-79.267857,2500,Lawrence Ave E,Toronto,ON,CA
22334,Alvarado Denture Clinic,658 Pharmacy Avenue,,M1L 3H5,Alvarado,Alfredo,416-694-5449,,Offices of All Other Health Practitioners,2,43.711659,-79.292091,658,Pharmacy Ave,Toronto,ON,CA
25560,Ambassador Cleaners,5 Howard St,,M4X 1J4,Park,Chang Ja Diane,647-405-2683,,"All Other Misc. Store Retailers, n.e.c.",2,43.671164,-79.375967,5,Howard St,Toronto,ON,CA
23917,Amberwood Doors Inc,80 Galaxy Blvd,,M9W 4Y8,Fraser,Colin,416-213-8007,,Wood Window & Door Mfg.,18,43.68044,-79.588553,80,Galaxy Blvd,Toronto,ON,CA
18878,Ami Spector,131 Ormont Dr,,M9L 2S3,Spector,Avi,416-745-8910,,Office Furniture (except Wood) Mfg.,40,43.76557,-79.53845,131,Ormont Dr,Toronto,ON,CA
23764,Amicorp Developments,240 Bartor Rd,,M9M 2W6,Marocco,Steve,647-426-6310,,Other Activities Related to Real Estate,1,43.728156,-79.526137,240,Bartor Rd,Toronto,ON,CA
24894,Amigo Auto Body Parts Ltd,196 Wildcat Rd,,M3J 2N5,Lahman,Patrick,416-736-8100,,Other New Motor Vehicle Parts & Access. Whl.,3,43.778378,-79.488966,196,Wildcat Rd,Toronto,ON,CA
23535,Amin Salim's Auto Repair,999 Eastern Ave,,M4L 1A8,Bhanji,Amin,416-728-5464,,General Automotive Repair,2,43.663279,-79.319893,999,Eastern Ave,Toronto,ON,CA
24193,Amin Salim's Auto Repair Inc,999 Eastern Ave,,M4L 1A8,Bhanji,Amin,416-728-5464,,General Automotive Repair,2,43.663279,-79.319893,999,Eastern Ave,Toronto,ON,CA
21941,Amphenol Canada Corp,605 Milner Ave,,M1B 5X6,Ling,Michael,416-754-5686,,Semiconductor & Electronic Component Mfg.,160,43.794011,-79.221532,605,Milner Ave,Toronto,ON,CA
22500,Ams Furniture Company Inc,873 Fenmar Dr,,M9L 1C8,Shahnawazi,Nasir,416-744-8256,,Wood Kitchen Cabinet & Counter Top Mfg.,4,43.76603,-79.564432,873,Fenmar Dr,Toronto,ON,CA
21950,Amvic Inc,501 McNicoll Avenue,,M2H 2E2,Kanwar,Vinod,416-410-5674,153,Resin & Synthetic Rubber Mfg.,120,43.802916,-79.339813,501,McNicoll Ave,Toronto,ON,CA
22862,Andec Mfg Ltd,124 Skyway Avenue,-,M9W 4Y9,Seymour,Mr A M,416-213-8000,0,All Other General-Purpose Machinery Mfg.,18,43.682746,-79.582708,124,Skyway Ave,Toronto,ON,CA
22194,Andre Laboratory Inc,2444 Lake Shore Blvd W,,M8V 1C8,Nikkhah,Esy,416-255-8005,,Toilet Preparation Mfg.,3,43.613923,-79.489408,2444,Lake Shore Blvd W,Toronto,ON,CA
24102,Andy Chau Denture Clinic,2900 Warden Ave,235,M1W 2S8,Chau,Andy,416-491-2789,,Offices of All Other Health Practitioners,1,43.798555,-79.318367,2900,Warden Ave,Toronto,ON,CA
23429,Andy's Auto Clinic,80 Raleigh Ave,2,M1K 1A3,Pavliuc,Andrian,416-694-2277,,General Automotive Repair,1,43.70496,-79.264374,80,Raleigh Ave,Toronto,ON,CA
193,Angelo Travanut Ltd,44 Steinway Blvd,7,M9W 6Y7,Travanut,Angelo,416-213-9342,,Other Millwork,1,43.751497,-79.623068,44,Steinway Blvd,Toronto,ON,CA
21998,Angels Cleaners,2300 Yonge Street,C14B,M4P 1E4,Park,Chanie,416-483-2165,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.707158,-79.399084,2300,Yonge St,Toronto,ON,CA
23944,Anh Luu Dent,1800 Sheppard Ave,337,M2J 5A7,Luu,Anh,416-490-0580,,Medical Equipment & Supplies Mfg.,1,43.777748,-79.344498,1800,Sheppard Ave E,Toronto,ON,CA
23190,Anh Luu Dent Dental Lab,1800 Sheppard Avenue East,337,M2J 5A7,Luu,Anh,416-490-0580,,Medical Equipment & Supplies Mfg.,1,43.777748,-79.344498,1800,Sheppard Ave E,Toronto,ON,CA
22777,Anna's Shop,2876 Lake Shore Blvd W,,M8V 1J2,Trinh,Minh,416-259-3348,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.601208,-79.503965,2876,Lake Shore Blvd W,Toronto,ON,CA
24156,Anne Sportun Experimetal Jewellery,38 Camden Street,200,M5V 1V1,SPORTUN,ANNE,416-532-6344,,Jewellery & Silverware Mfg.,16,43.647242,-79.397635,38,Camden St,Toronto,ON,CA
23339,Annette's Donuts,1965 Lawrence Avenue West,,M9N 1H5,Malfara,Raffaela,416-988-0848,,Commercial Bakeries & Frozen Product Mfg.,45,43.701408,-79.508658,1965,Lawrence Ave W,Toronto,ON,CA
23145,Annex Medical Imaging,800 Bathurst St  ,304,M5R 3M8,Bark,Christa,416-531-1128,,Medical & Diagnostic Laboratories,15,43.665552,-79.411661,800,Bathurst St,Toronto,ON,CA
23799,Anroy Printing,280 Nantucket Blvd,,M1P 2P4,Yu,Benson,416-752-1222,,Commercial Screen Printing,10,43.760879,-79.27677,280,Nantucket Blvd,Toronto,ON,CA
22335,Antonacci Clothing Limited,99 Norfinch Dr,,M3N 1W8,Macaluso,Emanuele,416-663-4093,,"Men's & Boys' Suit, Coat & Overcoat Mfg.",50,43.760626,-79.528772,99,Norfinch Dr,Toronto,ON,CA
9953,Antri Friction Enterprises 1985 Ltd,402 Attwell Drive,,M9W 5C3,Jackson,Jay,416-565-2076,,"Coating, Engraving & Heat Treating Activities",10,43.703078,-79.606251,402,Attwell Dr,Toronto,ON,CA
25371,Anu Machine Tools Inc,445 Midwest Road,19,M1P 4Y9,Muthu,Uthay,416-916-7336,,Machine Shops,1,43.765519,-79.271317,445,Midwest Rd,Toronto,ON,CA
24701,Apex Window Films,850 Tapscott Road,15,M1X 1N4,Avey,Dean,416-335-8181,,Window Treatment Stores,6,43.820968,-79.241815,850,Tapscott Rd,Toronto,ON,CA
24378,Apollo Health And Beauty Care Inc,1 Apollo Place,,M3J 0H2,Vonvelten,Zaid,416-758-3700,,Toilet Preparation Mfg.,500,43.747077,-79.361848,,Apollo Dr,Toronto,ON,CA
23318,Apotex 150 Ormont,150 Ormont Drive,,M9L 1N7,Black,Earl,416-749-9300,7561,Data Processing Services,182,43.766599,-79.538447,150,Ormont Dr,Toronto,ON,CA
332,Apotex 20 Kenhar,20 Kenhar Drive,,M9L 1N1,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,29,43.762558,-79.542866,20,Kenhar Dr,Toronto,ON,CA
23312,Apotex 200 Barmac,200 Barmac Drive,,M9L 2Z7,Black,Earl,416-749-9300,7561,General Warehousing & Storage,218,43.763478,-79.547102,200,Barmac Dr,Toronto,ON,CA
420,Apotex 3701 Weston,3701 Weston Road,,M9L 2S8,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,90,43.765126,-79.545131,3701,Weston Rd,Toronto,ON,CA
23320,Apotex 3801 Weston,3801 Weston Road,,M9L 2S8,Black,Earl,416-749-9300,7561,Office Administrative Services,38,43.766127,-79.544303,3801,Weston Rd,Toronto,ON,CA
23302,Apotex 400 Ormont,400  Ormont Drive,,M9L 1N9,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,51,43.766049,-79.54297,400,Ormont Dr,Toronto,ON,CA
419,Apotex 4100 Weston,4100 Weston Road,,M9L 2Y6,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,409,43.765941,-79.545925,4100,Weston Rd,Toronto,ON,CA
23309,Apotex 440 Garyray,440 Garyray Drive,,M9L 1P7,Black,Earl,416-749-9300,7561,"R&D in the Physical, Eng. & Life Sciences",77,43.767816,-79.547108,440,Garyray Dr,Toronto,ON,CA
23319,Apotex 601 Ormont,601 Ormont Drive,,M9L 2W6,Black,Earl,416-749-9300,7561,Office Administrative Services,67,43.764421,-79.54803,601,Ormont Dr,Toronto,ON,CA
315,Apotex Etobicoke,50 Steinway Boulevard,,M9W 6Y3,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,1456,43.750928,-79.624632,50,Steinway Blvd,Toronto,ON,CA
303,Apotex Inc 150 Signet Manufacturing Site,150 Signet Drive,,M9L 1T9,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,1150,43.76418,-79.542,150,Signet Dr,Toronto,ON,CA
321,Apotex Special Products Facility,285 Garyray Drive,,M9L 1P3,Black,Earl,416-749-9300,7561,Pharmaceutical & Medicine Mfg.,24,43.768696,-79.53934,285,Garyray Dr,Toronto,ON,CA
24975,Apple Auto Glass,760 Birchmount Road,36,M1K 5H8,Bachan,Aziz,416-752-0800,,Automotive Parts & Accessories Stores,1,43.72547,-79.276378,760,Birchmount Rd,Toronto,ON,CA
23114,"Appleton, Dr Chris Dds",586 Eglinton Ave E,309,M4P 1P2,Appleton,Chris,416-489-7889,,Offices of Dentists,1,43.710905,-79.379637,586,Eglinton Ave E,Toronto,ON,CA
24901,Applied Industrial Technologies 124 Oakdale Rd,124 Oakdale Rd,B,M3N 1V9,Caporiccio,Mike,416-743-5713,,"All Other Machinery, Equip. & Supplies Whl.",19,43.741896,-79.526483,124,Oakdale Rd,Toronto,ON,CA
25213,Applied Industrial Technologies LP,124 Oakdale Rd Toronto ON,B,M3N 1V9,Jongsma,Jamie,519-686-2650,,"All Other Machinery, Equip. & Supplies Whl.",16,43.741896,-79.526483,124,Oakdale Rd,Toronto,ON,CA
25183,Appliedtech Comm Inc,245 Eglinton Ave E,16,M4P 3B7,Liu,Richard,416-322-7952,,Office Supplies & Stationery Stores,2,43.708261,-79.389548,245,Eglinton Ave E,Toronto,ON,CA
329,Aqua Bond Inc,440 Passmore Avenue,,M1V 5J8,Girard,Bruce,416-754-7211,,All Other Misc. Chemical Product Mfg.,9,43.830345,-79.254566,440,Passmore Ave,Toronto,ON,CA
22344,Aquarian Leather Products Inc,100 Penn Drive,7,M9L 2A9,Sorichetti,Ferruccio,416-747-9686,,Other Leather & Allied Product Mfg.,5,43.754687,-79.558082,100,Penn Dr,Toronto,ON,CA
24866,Aquarius Bath Fashions Inc,85 Ingram Drive,200,M6M 2L7,Ehmann,Gail,416-656-2000,,"Piece Goods, Notions & Other Dry Goods Whl.",2,43.700569,-79.469826,85,Ingram Dr,Toronto,ON,CA
23209,Aramark Uniform Services Canada Ltd,90 Clayson Road,,M9M 2G7,Vetrone,Nick,416-740-7717,,Linen & Uniform Supply,26,43.722313,-79.525718,90,Clayson Rd,Toronto,ON,CA
23880,Arbor Jane Property Limited,2 Jane Street,,M6S 4W8,Colbourne,Rob,416-763-4531,,Lessors - Non-Res. Buildings (exc. Mini-Ware),5,43.649461,-79.484916,2,Jane St,Toronto,ON,CA
24624,Arbor Memorial Inc,2 Jane Street,300,M6S 4W8,McElroy,Jim,416-763-3230,3027,Head Offices,100,43.649461,-79.484916,2,Jane St,Toronto,ON,CA
25882,Ardaven Platers Inc,11 Carson Street,,M8W 3R7,Spray,Stephen,416-252-2222,,"Coating, Engraving & Heat Treating Activities",14,43.600252,-79.53263,11,Carson St,Toronto,ON,CA
24341,Ardaven Platers Limited,11 Carson Street,,M8W 3R7,Spray,Stephen,416-252-2222,,"Coating, Engraving & Heat Treating Activities",14,43.600252,-79.53263,11,Carson St,Toronto,ON,CA
23384,Arfil Auto Collision,82 Miller Street,,M6N 2Z9,Martins,George,416-651-7598,,"Automotive Body, Paint & Interior R&M",4,43.66953,-79.460685,82,Miller St,Toronto,ON,CA
23232,Argos Dry Cleaners,1107 Victoria Park Ave,,M4B 2K2,Theodoropoulos,Steve,416-770-2211,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.708577,-79.295564,1107,Victoria Park Ave,Toronto,ON,CA
22011,Aries Emboss Foil Inc,303 Bering Avenue,,M8Z 3A5,Keller,Sascha,416-234-1552,229,Other Printing,10,43.637881,-79.527592,303,Bering Ave,Toronto,ON,CA
25486,Aromatics  Flavors Inc,125 Midwest Road,,M1P 3A6,Minchopoulos,Stephen,416-759-1600,154,Flavouring Syrup & Concentrate Mfg.,12,43.755137,-79.268332,125,Midwest Rd,Toronto,ON,CA
25198,Aromatics Flavors Inc,125 Midwest Road,,M1P 3A6,Spence,David,416-759-1600,,Flavouring Syrup & Concentrate Mfg.,12,43.755137,-79.268332,125,Midwest Rd,Toronto,ON,CA
24876,Aromatics Flavors Inc,125 Midwest Road,,M1P 3A6,Spence,Graham,416-759-1600,,Flavouring Syrup & Concentrate Mfg.,11,43.755137,-79.268332,125,Midwest Rd,Toronto,ON,CA
